star_01,star_02,star_03,area,moment
31681,37740,36850,0.020552814701286264,0.0001336372945277681
67464,74376,76297,0.02055418022798369,0.0001245179348389725
17847,18724,22797,0.020555175488665752,0.00019429857463870164
7097,8832,16083,0.020557277103005797,0.00025168720497615937
23453,30343,32246,0.020557284453528397,0.0002322069576068634
62434,68933,65936,0.02055747279023782,0.00020950133476230586
61084,69996,67464,0.02055879231256816,0.00014458794783061703
6537,8645,14135,0.020559490815054718,0.0002260192172888159
14354,18246,15863,0.02056087814779812,0.0001096974098417901
54463,61932,62434,0.02056190020626363,9.631710000354312e-05
22797,24674,29651,0.02056434323185983,0.00013854202699866536
17847,20205,18532,0.020565750139713387,0.00017165197670489555
74785,77516,76276,0.020566518171529904,0.00012538096127107998
25336,26311,29655,0.020566974482468192,0.0001924036063019221
59196,61084,67472,0.02056739493973132,0.0001357406461771033
22549,26727,26207,0.02056813273362262,8.494015864246234e-05
47508,49669,53229,0.020568223972411103,0.00025847798969301375
77622,78820,79882,0.020569482903457878,0.0001672730153474239
17702,20885,18614,0.02057017240311871,0.00012752837656654923
88714,93864,90185,0.020572503544280953,0.000175549730328279
13209,18724,17573,0.020575658181867556,0.0001400082877001958
27321,33856,35904,0.02057822438453319,0.0002661718650399781
18907,25930,25336,0.020578805273157152,0.00017100251777721692
84012,88635,90496,0.020579934279673796,0.0001463120262383089
27989,30324,28103,0.020580216646869168,0.00020752911525914242
26207,35350,35550,0.02058102089221329,0.000252763447006299
76470,80112,81377,0.02058127614994566,0.0001467644705879009
89341,90185,93085,0.020583548283137923,8.994888851023808e-05
22797,23685,25606,0.02058390010149211,0.00021635855230748964
25606,31592,34444,0.02058550054400906,0.00015870874309350673
78820,87261,82396,0.020586591052661918,0.00021898473432668895
90185,94141,90422,0.020586954672048664,0.00019126455001500998
8886,15863,9598,0.02058754123528258,0.00017259266584250608
27072,30277,30324,0.020587827639253202,9.181736300176273e-05
23685,25985,33152,0.02058827220224832,0.00018679311687987634
28328,31685,33977,0.02058846034782358,0.0001698274459137796
78384,82729,81266,0.020589405059850494,8.611812307903675e-05
51986,53253,61084,0.02059045629868494,0.00011362825071429178
64962,71860,67472,0.020590962453417395,0.00023713311057913498
61281,67301,68756,0.020593423831276478,0.00014416497166124009
71352,76297,80763,0.0205938798883079,0.00021550842062137735
45688,46853,54061,0.02059657824390751,0.000234492105911493
32349,37819,37229,0.020596584065291156,0.00017375496993350423
86670,93864,93085,0.02059730230518705,0.0001833529508446383
32768,33977,35904,0.020597409211192047,0.00021816023949303558
93747,95501,95947,0.02059744589697525,0.00017094185126704172
75141,76600,81266,0.02059810282733043,0.0001171498890624707
67472,71352,73714,0.020599648156430884,0.00015881002743295563
18724,20455,25336,0.020599712711080558,0.00015203474761305903
66657,74946,67472,0.02060001985217434,0.0002249562736209959
25985,33856,28103,0.020600266425289095,0.00016981343302102834
78104,86228,78401,0.02060109866115097,0.0002494423881646034
34444,35264,42570,0.020601696664026486,0.00020450831341102652
33579,39429,42515,0.02060339025645783,0.0001504557599102945
53253,59196,62434,0.02060371198437056,8.717071072696396e-05
80763,84012,81377,0.020603867015508467,9.582060111903843e-05
68245,69996,78104,0.020604140544162413,0.00024202918242925264
55425,62322,59196,0.02060440814561635,0.00011655202981242897
18724,26311,20205,0.020605052859450804,0.0002434049945835354
50371,57363,51986,0.02060614912400456,0.00012476813684447025
71957,77070,77233,0.02060647906301838,0.00019762185978251557
74946,82363,82729,0.02060776173203774,0.00022613549236181663
82729,86228,90496,0.020608879867570956,0.00019488100887201545
7097,8645,9487,0.020608963179765176,0.00018549657528124736
66657,74946,68282,0.020609145656863788,0.0001934794286004499
27366,29651,31681,0.020610696898815343,0.00024587885258237405
76276,79882,78072,0.020611211861683187,0.00014631897149695774
109176,112029,112748,0.020611393432814318,9.823174201112696e-05
23875,28103,29651,0.020611510953207433,0.00010186059383454238
31685,39953,35264,0.02061332695144061,9.837354888575452e-05
21444,22549,27989,0.02061340778883299,0.0001472424603148958
78265,85696,78820,0.020613465556192454,0.00020564654234290575
42828,42913,46701,0.020613773270331447,0.00019718801768850262
107315,107556,109074,0.020614400025913703,0.0001860756728758972
78072,83000,80816,0.020615978475931943,9.555828820483731e-05
27654,35264,33856,0.020616976134390463,0.00017412225144698264
2920,7607,4436,0.02061698305365756,9.105377542491088e-05
2081,5165,112122,0.02061719827818699,0.00017566928140156277
42536,45101,46651,0.02061912351000869,0.00014165614079094651
7607,13268,8886,0.020619874568963605,8.957785511245544e-05
32246,32362,36850,0.020620024424445823,0.0001396520716640963
97649,101958,104732,0.0206206207343607,0.00021975027880760222
30277,33977,37677,0.020620988529626093,0.00010508811026445713
77634,85792,82514,0.020621009977017195,0.00016729271856250882
26634,30277,30324,0.02062205882078849,0.00011610681200032409
61084,68282,65936,0.02062312272952797,0.00013835118321964867
82729,85258,86670,0.02062336921405907,9.927389487306658e-05
30438,38827,31685,0.02062427552970647,9.674295174957449e-05
20042,27628,28328,0.02062515367758864,0.00015381971578457568
32759,32768,35904,0.020625321173516845,0.00015330901587982918
17847,18614,23767,0.020627605631163004,0.00015558973721435695
13531,14576,19343,0.02062825488611309,8.216093468731554e-05
45688,50372,53229,0.020628325532958708,0.0001146553216547158
8903,13209,14354,0.020629249460460738,0.00015546324678991782
62322,68002,71352,0.020629976427049737,0.000252165178074581
71352,75264,76600,0.020631195916945826,0.00010865796323586055
45556,50954,51232,0.020632055470486188,9.9736616405234e-05
33152,38414,37229,0.02063293719980831,0.0001251337544385002
33579,35264,42515,0.020632944294417,0.0001489441145883753
2081,9236,7083,0.020633015412644593,0.0001564894920216439
25606,33152,27288,0.020636607985917696,0.00013791616774714557
89962,90496,92855,0.020637502740366766,0.00020013990652397901
60965,61359,68895,0.020638165634630737,0.00018886082579073444
42536,51986,50191,0.020639396541506247,0.00013506121663148558
6867,7083,14879,0.020640288133507934,0.00024723081918503266
24305,34444,27288,0.02064084300403629,0.0002380086314624667
17448,17573,24608,0.020642810551403996,0.0002346544219702973
61199,62434,68002,0.020644320321151825,0.00019281579247350998
42911,50335,49583,0.020644436573423405,0.00016036689706843966
59196,68282,65936,0.020645470626047324,0.0001327222437677472
67472,71860,75177,0.020646090665136712,0.00011127640258655613
51986,54463,59196,0.020646912880622148,8.70968844589534e-05
68933,73334,77634,0.02064768438718108,0.00013372759966090463
104060,109492,105199,0.020648120193046127,0.00012482131071431637
20894,22549,26207,0.02064831550763444,9.909634939927176e-05
25606,30122,33152,0.020648837475025935,0.00012478626809687903
17702,20894,18614,0.020653350445843387,0.00012904908926676922
26549,33152,29651,0.020653466598131595,0.00022383180241155614
77622,84379,80170,0.020654783791321494,0.0002203265041870993
26207,30867,26727,0.02065715287295778,0.00013495745480140495
6686,14354,13531,0.02065716625385889,0.00018957163620505547
45941,52727,54463,0.02066106077341713,9.070949471627313e-05
25859,35264,36377,0.020662057382210056,0.00018529171351341634
75097,75458,83895,0.020662310759347602,8.398035666905871e-05
42570,43783,48774,0.020663425571151205,8.908210414834152e-05
83081,88714,86670,0.02066394475089516,0.00010762245144067811
82396,89642,82729,0.020666652115831,0.0001168355468880053
73714,77634,80112,0.020666914446610618,0.00010147184375048702
61932,66657,71352,0.020667181720397238,0.00013095503535967069
78265,80112,80883,0.020668062797993256,0.00028123519007278066
78265,78820,86263,0.020668445836628045,0.00020466313032135327
73334,75177,82729,0.020668962833680027,0.00014928875750856304
21594,24305,26311,0.020668976114303225,0.00012308309385698746
27072,31592,33579,0.02066940107411152,0.0001041128656549012
44511,51232,46651,0.02067174367001727,0.00013400903370077677
18907,26241,22549,0.020673369411900785,0.0001846773131535786
28103,30867,32362,0.020673492641669164,0.00024194317073194965
85792,89931,92855,0.020673536891834748,0.00023582582260842745
24305,28103,26727,0.020674038447361275,9.206690122295376e-05
28103,30277,29651,0.020674989870227707,0.00021179260165617321
23685,27072,30867,0.020675084866550786,0.00018504135916512586
43023,51986,46651,0.020675910464610977,0.00011407253079173903
56343,61084,61622,0.020676288245562877,0.00021368515318489817
21393,23685,26634,0.02068131624899571,8.716089637551893e-05
2072,9236,7083,0.020682252152604146,0.00014405526322591134
33856,42828,38170,0.020682531607205203,0.00014529605702114247
102422,106481,106032,0.02068370640700025,0.00017839518571119328
9347,17378,18543,0.020684247383809917,0.0002777250848616958
37819,42570,38170,0.02068466876167459,0.00016127438523769514
20889,26727,22549,0.020685070843958177,0.00020443493894160177
75141,77634,76333,0.020685502480040755,0.00019497378714395395
73273,76333,73714,0.020685963928492767,0.00023253807200892128
98337,99675,102098,0.020686381964112835,0.00026118104717765976
109176,110960,112029,0.020687821189612782,0.0001859530169022624
52727,57363,59747,0.02068782634360952,0.00011849448290736964
80883,83000,87108,0.020687943560950786,0.00011633198299248329
20455,26311,22797,0.020688050809934647,0.00018790249282458528
83081,90422,89642,0.020688459881992412,0.00016009629990037714
91262,95947,98110,0.020689643631899193,0.00010211261030164872
27072,28328,30122,0.020690383820795202,0.0001262888110213348
82545,86228,88635,0.020690409781059307,0.00010008677526853267
66657,71352,76297,0.020691207830712207,0.0001491095322985047
35264,42828,35904,0.02069411219395478,0.00012023193405812933
71352,77634,78401,0.02069423935672992,0.00019217199587677686
8903,10064,14576,0.02069630591992012,0.00017804717557332058
85792,88714,90496,0.020696309970042025,0.00023642797881018085
37819,44511,46651,0.020696605409482167,0.0001352600499370588
35904,38414,42515,0.020697480538745972,9.916523375849776e-05
61622,66657,65936,0.020697923035522744,8.610276462239357e-05
25428,29655,28380,0.020699314352875628,8.839705554729547e-05
82514,86670,84970,0.020699610433108924,9.157162240549447e-05
21444,24674,25606,0.020700590278467372,0.00013558406227172384
69673,73555,74666,0.02070158452730584,0.00017024276387864022
69996,71908,74395,0.020702563579615203,0.00011464990220643676
32349,39429,37229,0.02070314352414129,0.00022225642043118853
78401,86228,82729,0.02070369687054766,0.0002407793117280116
32768,35264,39429,0.020703908651906508,0.00010010455613625439
78104,87261,80112,0.020706590793405626,0.00019762230326794263
105881,113136,114341,0.02070687575448129,0.0001875770832855165
76600,81266,84012,0.020707198643515765,0.00017635109781894074
32768,37819,42515,0.020707251472340427,0.0001752347052237485
76952,80816,83207,0.020708551547522935,0.00010194788772524283
59747,61622,68002,0.020710287045892176,0.00011108411709879573
21393,24305,21594,0.020713068256414495,0.00010756759098275675
89341,95347,90185,0.020713151173604442,0.00016727040574774404
74376,75141,83081,0.020714205377480564,0.00015064073912070085
37677,38414,42828,0.020716134318482928,8.361862387090457e-05
84345,86032,92420,0.020716481049281234,0.0002719420614392356
61084,61932,69996,0.020718884383264555,0.00012947195380116913
8102,8645,15474,0.020719168102316887,0.00019931098753908118
14354,18246,17358,0.020719938557689922,9.278558415311085e-05
98337,99848,102098,0.020721153380415507,0.0002711702056861996
82545,85258,85696,0.020722509771982048,0.0001268250716754757
67472,69996,76600,0.02072387631143455,0.00020445000819162385
95853,104732,104887,0.02072404578549395,0.00024300250318387654
23685,33579,33977,0.020724519736669327,0.0002494209228650283
60718,60823,66657,0.02072569103563592,8.408861699015268e-05
23767,25428,28360,0.02072733623236699,0.00010343993760232157
5165,9007,13847,0.02072866614292729,0.0001360336230852982
17378,18724,20885,0.020729234437484225,0.00023453589608259015
91262,95853,99675,0.0207299119526183,0.0001223044067106324
83207,90139,84380,0.020730692882919923,0.00016004447385729574
46853,54539,48319,0.02073239864614071,0.0001259796888154746
98337,100453,102488,0.020735198287576168,0.00014589609297964293
73334,74376,78401,0.02073525189894152,0.0002356692060810744
44816,52419,45556,0.02073628330822133,0.0001731717801949527
35264,43023,35904,0.02073733210449332,0.00016529826465150232
50583,51624,54872,0.02073763484080609,8.861332914403099e-05
109074,114341,112961,0.02074357776915659,0.0001848325354377186
80763,87073,84143,0.020745145608310717,0.00014985439077570996
93194,100453,99848,0.020745386980850673,0.00014383175400989502
35350,35550,43813,0.020745512890065442,0.000257824144473532
22797,25281,25606,0.020746058574623572,0.00017794901168291432
38414,42828,44816,0.020748000383229624,8.61261459817889e-05
27288,29651,27989,0.02074830051793149,0.00014427376917773856
18724,18907,25428,0.020751578111503174,0.00027511392663418573
85258,85696,88635,0.020751608873551215,0.00019323324649636847
65109,68702,68245,0.020752349914939634,0.00017761319451936258
81065,82363,85792,0.02075271593654602,0.00023934390723198516
21444,26549,22549,0.020753142098226537,9.534340382037076e-05
24436,25985,31592,0.02075314625647266,0.00014993491730973897
47431,51069,47508,0.02075345625671863,0.000230723606272594
28103,30122,33579,0.020754035312685944,0.00013582144398561276
68895,77634,73714,0.020755098252190112,0.0001562765945441516
26634,31685,27072,0.02075561916894109,0.00015639712217177236
2081,5348,6867,0.020758340587042894,8.699898891478111e-05
59196,59747,65936,0.020759993782435066,0.00016041578218692655
